beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz
0.1,-0.4999195553942168,crossing,1,3,unlabeled,unlabeled,0.0
0.1,-0.49991730161316716,crossing,4,7,unlabeled,unlabeled,0.0
0.1,-0.4466392330395397,crossing,6,9,"|0,2>","|1,2>",0.0
0.1,-0.44663917660964486,crossing,5,8,"|4,0>","|3,0>",0.0
0.1,-0.40581258934719533,crossing,6,9,"|0,2>","|1,2>",0.0
0.1,-0.40458367292783587,crossing,7,10,"|3,1>","|2,1>",0.0
0.1,-0.4,avoided,7,11,"|3,1>","|5,0>",0.005348229989692754
0.1,-0.3917624161132472,crossing,2,5,"|0,1>","|4,0>",0.0
0.1,-0.37719032364113636,crossing,6,9,"|0,2>","|1,2>",0.0
0.1,-0.3771902457668705,crossing,2,8,"|0,1>","|3,0>",0.0
0.1,-0.31178192829727225,crossing,4,5,"|1,1>","|4,0>",0.0
0.1,-0.3086429811398606,crossing,6,11,"|0,2>","|5,0>",0.0
0.1,-0.3050473773685905,crossing,6,7,"|0,2>","|3,1>",0.0
0.1,-0.2482848766621858,crossing,2,3,"|0,1>","|2,0>",0.0
0.1,-0.24823128329689564,crossing,6,10,"|0,2>","|2,1>",0.0
0.1,-0.1919748542871665,crossing,4,8,"|1,1>","|3,0>",0.0
0.1,-0.17499978909078803,crossing,5,6,"|4,0>","|0,2>",0.0
0.1,-0.1711897382620713,crossing,9,11,"|1,2>","|5,0>",0.0
0.1,-0.1028956695057135,crossing,7,9,"|3,1>","|1,2>",0.0
0.1,-0.05884524564789583,crossing,5,10,"|4,0>","|2,1>",0.0
0.1,0.05884524564861522,crossing,5,10,"|4,0>","|2,1>",0.0
0.1,0.10289566950578896,crossing,7,9,"|3,1>","|1,2>",0.0
0.1,0.17118973826202505,crossing,9,11,"|1,2>","|5,0>",0.0
0.1,0.17499978909074485,crossing,5,6,"|4,0>","|0,2>",0.0
0.1,0.19197485428712568,crossing,4,8,"|1,1>","|3,0>",0.0
0.1,0.2482312832961598,crossing,6,10,"|0,2>","|2,1>",0.0
0.1,0.24828487666167343,crossing,2,3,"|0,1>","|2,0>",0.0
0.1,0.305047377368531,crossing,6,7,"|0,2>","|3,1>",0.0
0.1,0.3086429811398105,crossing,6,11,"|0,2>","|5,0>",0.0
0.1,0.3117819282972941,crossing,4,5,"|1,1>","|4,0>",0.0
0.1,0.3771902457670077,crossing,2,8,"|0,1>","|3,0>",0.0
0.1,0.37719032364098937,crossing,6,9,"|0,2>","|1,2>",0.0
0.1,0.39176241611327933,crossing,2,5,"|0,1>","|4,0>",0.0
0.1,0.4,avoided,7,11,"|3,1>","|5,0>",0.005348229987845343
0.1,0.4045836729276723,crossing,7,10,"|3,1>","|2,1>",0.0
0.1,0.40581258934718467,crossing,6,9,"|0,2>","|1,2>",0.0
0.1,0.44663917660954194,crossing,5,8,"|4,0>","|3,0>",0.0
0.1,0.4466392330398069,crossing,6,9,"|0,2>","|1,2>",0.0
0.1,0.49991730161332454,crossing,4,7,unlabeled,unlabeled,0.0
0.1,0.49991955539413696,crossing,1,3,unlabeled,unlabeled,0.0
0.2,-0.4998365444616728,crossing,1,3,unlabeled,unlabeled,0.0
0.2,-0.49982753098412425,crossing,4,7,unlabeled,unlabeled,0.0
0.2,-0.4466416418924794,crossing,6,9,"|0,2>","|1,2>",0.0
0.2,-0.4466414149389241,crossing,5,8,"|4,0>","|3,0>",0.0
0.2,-0.4179208614063762,crossing,10,11,"|5,0>","|2,1>",0.0
0.2,-0.41177290209686834,crossing,7,10,"|3,1>","|5,0>",0.0
0.2,-0.4058131138308085,crossing,6,9,"|0,2>","|1,2>",0.0
0.2,-0.4,avoided,10,11,"|5,0>","|2,1>",0.007663200756610422
0.2,-0.39172641352498383,crossing,2,5,"|0,1>","|4,0>",0.0
0.2,-0.39,avoided,7,10,"|3,1>","|5,0>",0.007853214383914064
0.2,-0.3771541592684274,crossing,6,9,"|0,2>","|1,2>",0.0
0.2,-0.37715384673778757,crossing,2,8,"|0,1>","|3,0>",0.0
0.2,-0.32568927673877335,crossing,7,10,"|3,1>","|5,0>",0.0
0.2,-0.31169377721653546,crossing,4,5,"|1,1>","|4,0>",0.0
0.2,-0.30856889983812,crossing,6,10,"|0,2>","|5,0>",0.0
0.2,-0.3049706722083309,crossing,6,7,"|0,2>","|3,1>",0.0
0.2,-0.27545688480212965,crossing,7,10,"|3,1>","|5,0>",0.0
0.2,-0.24804649718418417,crossing,2,3,"|0,1>","|2,0>",0.0
0.2,-0.24788341566238886,crossing,6,11,"|0,2>","|2,1>",0.0
0.2,-0.22529814280283395,crossing,7,10,"|3,1>","|5,0>",0.0
0.2,-0.19214064078110255,crossing,4,8,"|1,1>","|3,0>",0.0
0.2,-0.17480504052469528,crossing,5,6,"|4,0>","|0,2>",0.0
0.2,-0.1712974132629445,crossing,9,10,"|1,2>","|5,0>",0.0
0.2,-0.10255144110752773,crossing,7,9,"|3,1>","|1,2>",0.0
0.2,-0.05781612335138321,crossing,5,11,"|4,0>","|2,1>",0.0
0.2,0.05781612335151652,crossing,5,11,"|4,0>","|2,1>",0.0
0.2,0.10255144110742302,crossing,7,9,"|3,1>","|1,2>",0.0
0.2,0.17129741326302106,crossing,9,10,"|1,2>","|5,0>",0.0
0.2,0.174805040524661,crossing,5,6,"|4,0>","|0,2>",0.0
0.2,0.19214064078095677,crossing,4,8,"|1,1>","|3,0>",0.0
0.2,0.22529814280283808,crossing,7,10,"|3,1>","|5,0>",0.0
0.2,0.2478834156619582,crossing,6,11,"|0,2>","|2,1>",0.0
0.2,0.24804649718366,crossing,2,3,"|0,1>","|2,0>",0.0
0.2,0.2754568848021279,crossing,7,10,"|3,1>","|5,0>",0.0
0.2,0.3049706722082548,crossing,6,7,"|0,2>","|3,1>",0.0
0.2,0.3085688998380537,crossing,6,10,"|0,2>","|5,0>",0.0
0.2,0.3116937772165275,crossing,4,5,"|1,1>","|4,0>",0.0
0.2,0.32568927673868053,crossing,7,10,"|3,1>","|5,0>",0.0
0.2,0.37715384673788044,crossing,2,8,"|0,1>","|3,0>",0.0
0.2,0.37715415926855034,crossing,6,9,"|0,2>","|1,2>",0.0
0.2,0.39,avoided,7,10,"|3,1>","|5,0>",0.00785321438416986
0.2,0.39172641352493764,crossing,2,5,"|0,1>","|4,0>",0.0
0.2,0.4,avoided,10,11,"|5,0>","|2,1>",0.007663200756837796
0.2,0.4058131138308201,crossing,6,9,"|0,2>","|1,2>",0.0
0.2,0.41177290209646106,crossing,7,10,"|3,1>","|5,0>",0.0
0.2,0.4179208614065079,crossing,10,11,"|5,0>","|2,1>",0.0
0.2,0.446641414938959,crossing,5,8,"|4,0>","|3,0>",0.0
0.2,0.4466416418923708,crossing,6,9,"|0,2>","|1,2>",0.0
0.2,0.49982753098391985,crossing,4,7,unlabeled,unlabeled,0.0
0.2,0.49983654446160697,crossing,1,3,unlabeled,unlabeled,0.0
0.30000000000000004,-0.49975106855303997,crossing,1,3,unlabeled,unlabeled,0.0
0.30000000000000004,-0.4997307937684094,crossing,4,7,unlabeled,unlabeled,0.0
0.30000000000000004,-0.4466441776383382,crossing,6,9,"|0,2>","|3,1>",0.0
0.30000000000000004,-0.44664366405630884,crossing,5,8,"|4,0>","|3,0>",0.0
0.30000000000000004,-0.4176990881944794,crossing,10,11,"|1,2>","|2,1>",0.0
0.30000000000000004,-0.41231328446936,crossing,7,10,"|5,0>","|1,2>",0.0
0.30000000000000004,-0.40581350285475215,crossing,6,9,"|0,2>","|3,1>",0.0
0.30000000000000004,-0.4,avoided,10,11,"|1,2>","|2,1>",0.01151305608743769
0.30000000000000004,-0.39171870838895984,crossing,2,5,"|0,1>","|4,0>",0.0
0.30000000000000004,-0.39,avoided,7,10,"|5,0>","|1,2>",0.010123590411552641
0.30000000000000004,-0.37714789605678334,crossing,6,9,"|0,2>","|3,1>",0.0
0.30000000000000004,-0.3771471959493761,crossing,2,8,"|0,1>","|3,0>",0.0
0.30000000000000004,-0.3256857872694476,crossing,7,10,"|5,0>","|1,2>",0.0
0.30000000000000004,-0.3116482594730273,crossing,4,5,"|1,1>","|4,0>",0.0
0.30000000000000004,-0.3085450894452343,crossing,6,10,"|0,2>","|1,2>",0.0
0.30000000000000004,-0.3049434535234699,crossing,6,7,"|0,2>","|5,0>",0.0
0.30000000000000004,-0.2754566469891506,crossing,7,10,"|5,0>","|1,2>",0.0
0.30000000000000004,-0.247827703625471,crossing,2,3,"|0,1>","|2,0>",0.0
0.30000000000000004,-0.24754919337667872,crossing,6,11,"|0,2>","|2,1>",0.0
0.30000000000000004,-0.22529817520342044,crossing,7,10,"|5,0>","|1,2>",0.0
0.30000000000000004,-0.19246896130042618,crossing,4,8,"|1,1>","|3,0>",0.0
0.30000000000000004,-0.17471965537144707,crossing,5,6,"|4,0>","|0,2>",0.0
0.30000000000000004,-0.16999999999999998,avoided,9,10,"|3,1>","|1,2>",0.03602641498474668
0.30000000000000004,-0.10241290140462933,crossing,7,10,"|5,0>","|1,2>",0.0
0.30000000000000004,-0.05713926581799715,crossing,5,11,"|4,0>","|2,1>",0.0
0.30000000000000004,0.05713926581860588,crossing,5,11,"|4,0>","|2,1>",0.0
0.30000000000000004,0.10241290140484528,crossing,7,10,"|5,0>","|1,2>",0.0
0.30000000000000004,0.17000000000000004,avoided,9,10,"|3,1>","|1,2>",0.03602641498511616
0.30000000000000004,0.17471965537139184,crossing,5,6,"|4,0>","|0,2>",0.0
0.30000000000000004,0.19246896130021257,crossing,4,8,"|1,1>","|3,0>",0.0
0.30000000000000004,0.22529817520341486,crossing,7,10,"|5,0>","|1,2>",0.0
0.30000000000000004,0.24754919337639797,crossing,6,11,"|0,2>","|2,1>",0.0
0.30000000000000004,0.2478277036250422,crossing,2,3,"|0,1>","|2,0>",0.0
0.30000000000000004,0.2754566469891445,crossing,7,10,"|5,0>","|1,2>",0.0
0.30000000000000004,0.30494345352342056,crossing,6,7,"|0,2>","|5,0>",0.0
0.30000000000000004,0.3085450894451944,crossing,6,10,"|0,2>","|1,2>",0.0
0.30000000000000004,0.31164825947303604,crossing,4,5,"|1,1>","|4,0>",0.0
0.30000000000000004,0.32568578726951847,crossing,7,10,"|5,0>","|1,2>",0.0
0.30000000000000004,0.3771471959493793,crossing,2,8,"|0,1>","|3,0>",0.0
0.30000000000000004,0.37714789605673793,crossing,6,9,"|0,2>","|3,1>",0.0
0.30000000000000004,0.39,avoided,7,10,"|5,0>","|1,2>",0.010123590410273664
0.30000000000000004,0.39171870838888084,crossing,2,5,"|0,1>","|4,0>",0.0
0.30000000000000004,0.4,avoided,10,11,"|1,2>","|2,1>",0.011513056087380846
0.30000000000000004,0.40581350285475154,crossing,6,9,"|0,2>","|3,1>",0.0
0.30000000000000004,0.41231328446908294,crossing,7,10,"|5,0>","|1,2>",0.0
0.30000000000000004,0.41769908819429186,crossing,10,11,"|1,2>","|2,1>",0.0
0.30000000000000004,0.4466436640562605,crossing,5,8,"|4,0>","|3,0>",0.0
0.30000000000000004,0.4466441776384063,crossing,6,9,"|0,2>","|3,1>",0.0
0.30000000000000004,0.4997307937681177,crossing,4,7,unlabeled,unlabeled,0.0
0.30000000000000004,0.4997510685530431,crossing,1,3,unlabeled,unlabeled,0.0
0.4,-0.49966317270199373,crossing,1,3,unlabeled,unlabeled,0.0
0.4,-0.49962713277139464,crossing,4,8,unlabeled,unlabeled,0.0
0.4,-0.44664685675417876,crossing,6,9,"|0,2>","|1,2>",0.0
0.4,-0.4466459379802365,crossing,5,7,"|2,1>","|3,0>",0.0
0.4,-0.40581378146951486,crossing,6,9,"|0,2>","|1,2>",0.0
0.4,-0.4049990776672183,crossing,8,10,"|3,1>","|4,0>",0.0
0.4,-0.39173142687444024,crossing,2,5,"|0,1>","|2,1>",0.0
0.4,-0.39,avoided,8,11,"|3,1>","|5,0>",0.012879484431095989
0.4,-0.3771622795953385,crossing,6,9,"|0,2>","|1,2>",0.0
0.4,-0.3771615438276151,crossing,2,7,"|0,1>","|3,0>",0.0
0.4,-0.3116313024417241,crossing,4,5,"|1,1>","|2,1>",0.0
0.4,-0.30855629284144204,crossing,6,11,"|0,2>","|5,0>",0.0
0.4,-0.30495005206609305,crossing,6,8,"|0,2>","|3,1>",0.0
0.4,-0.24762351528477605,crossing,2,3,"|0,1>","|2,0>",0.0
0.4,-0.24724579583418885,crossing,6,10,"|0,2>","|4,0>",0.0
0.4,-0.192824963760533,crossing,4,7,"|1,1>","|3,0>",0.0
0.4,-0.17470805331769704,crossing,5,6,"|2,1>","|0,2>",0.0
0.4,-0.17132605623327485,crossing,9,11,"|1,2>","|5,0>",0.0
0.4,-0.1024157912346288,crossing,8,9,"|3,1>","|1,2>",0.0
0.4,-0.06,avoided,5,10,"|2,1>","|4,0>",0.012907944623435696
0.4,0.06000000000000005,avoided,5,10,"|2,1>","|4,0>",0.012907944622725154
0.4,0.1024157912347635,crossing,8,9,"|3,1>","|1,2>",0.0
0.4,0.17132605623324645,crossing,9,11,"|1,2>","|5,0>",0.0
0.4,0.17470805331762201,crossing,5,6,"|2,1>","|0,2>",0.0
0.4,0.19282496376047562,crossing,4,7,"|1,1>","|3,0>",0.0
0.4,0.24724579583390022,crossing,6,10,"|0,2>","|4,0>",0.0
0.4,0.24762351528429546,crossing,2,3,"|0,1>","|2,0>",0.0
0.4,0.30495005206605924,crossing,6,8,"|0,2>","|3,1>",0.0
0.4,0.3085562928414151,crossing,6,11,"|0,2>","|5,0>",0.0
0.4,0.31163130244172366,crossing,4,5,"|1,1>","|2,1>",0.0
0.4,0.3771615438276485,crossing,2,7,"|0,1>","|3,0>",0.0
0.4,0.3771622795953464,crossing,6,9,"|0,2>","|1,2>",0.0
0.4,0.39,avoided,8,11,"|3,1>","|5,0>",0.012879484429149102
0.4,0.3917314268743677,crossing,2,5,"|0,1>","|2,1>",0.0
0.4,0.40499907766716803,crossing,8,10,"|3,1>","|4,0>",0.0
0.4,0.40581378146951896,crossing,6,9,"|0,2>","|1,2>",0.0
0.4,0.44664593798033186,crossing,5,7,"|2,1>","|3,0>",0.0
0.4,0.4466468567541162,crossing,6,9,"|0,2>","|1,2>",0.0
0.4,0.4996271327712665,crossing,4,8,unlabeled,unlabeled,0.0
0.4,0.4996631727022313,crossing,1,3,unlabeled,unlabeled,0.0
0.5,-0.49957288027612307,crossing,1,3,unlabeled,unlabeled,0.0
0.5,-0.4995164912352657,crossing,4,8,unlabeled,unlabeled,0.0
0.5,-0.4466496893668814,crossing,6,9,"|0,2>","|3,1>",0.0
0.5,-0.44664824198464614,crossing,5,7,"|2,1>","|3,0>",0.0
0.5,-0.4183242690070518,crossing,10,11,"|5,0>","|4,0>",0.0
0.5,-0.41299666430789783,crossing,8,11,"|1,2>","|4,0>",0.0
0.5,-0.41000000000000003,avoided,8,10,"|1,2>","|5,0>",0.01633391142813423
0.5,-0.40581395678436044,crossing,6,9,"|0,2>","|3,1>",0.0
0.5,-0.3917639145246088,crossing,2,5,"|0,1>","|2,1>",0.0
0.5,-0.38,avoided,8,10,"|1,2>","|5,0>",0.014974544028561354
0.5,-0.37719742378195426,crossing,2,7,"|0,1>","|3,0>",0.0
0.5,-0.3771904376432474,crossing,6,9,"|0,2>","|3,1>",0.0
0.5,-0.32567441231188404,crossing,8,10,"|1,2>","|5,0>",0.0
0.5,-0.3116415222181436,crossing,4,5,"|1,1>","|2,1>",0.0
0.5,-0.3085969950584165,crossing,6,8,"|0,2>","|1,2>",0.0
0.5,-0.30498481553614964,crossing,6,10,"|0,2>","|5,0>",0.0
0.5,-0.2754555913541455,crossing,8,10,"|1,2>","|5,0>",0.0
0.5,-0.24744110952377665,crossing,2,3,"|0,1>","|2,0>",0.0
0.5,-0.24697788016050434,crossing,6,11,"|0,2>","|4,0>",0.0
0.5,-0.22529804307544896,crossing,8,10,"|1,2>","|5,0>",0.0
0.5,-0.19316466367899976,crossing,4,7,"|1,1>","|3,0>",0.0
0.5,-0.17475737807241232,crossing,5,6,"|2,1>","|0,2>",0.0
0.5,-0.16999999999999998,avoided,8,9,"|1,2>","|3,1>",0.03362691202373469
0.5,-0.10253625952597206,crossing,8,10,"|1,2>","|5,0>",0.0
0.5,-0.06,avoided,5,11,"|2,1>","|4,0>",0.015515709325313765
0.5,0.06000000000000005,avoided,5,11,"|2,1>","|4,0>",0.015515709323508986
0.5,0.10253625952603561,crossing,8,10,"|1,2>","|5,0>",0.0
0.5,0.17000000000000004,avoided,8,9,"|1,2>","|3,1>",0.03362691202360679
0.5,0.17475737807238298,crossing,5,6,"|2,1>","|0,2>",0.0
0.5,0.19316466367897991,crossing,4,7,"|1,1>","|3,0>",0.0
0.5,0.22529804307545323,crossing,8,10,"|1,2>","|5,0>",0.0
0.5,0.24697788016031355,crossing,6,11,"|0,2>","|4,0>",0.0
0.5,0.24744110952332038,crossing,2,3,"|0,1>","|2,0>",0.0
0.5,0.27545559135414643,crossing,8,10,"|1,2>","|5,0>",0.0
0.5,0.30498481553614293,crossing,6,10,"|0,2>","|5,0>",0.0
0.5,0.3085969950584122,crossing,6,8,"|0,2>","|1,2>",0.0
0.5,0.31164152221815666,crossing,4,5,"|1,1>","|2,1>",0.0
0.5,0.32567441231196165,crossing,8,10,"|1,2>","|5,0>",0.0
0.5,0.37719043764324767,crossing,6,9,"|0,2>","|3,1>",0.0
0.5,0.37719742378199006,crossing,2,7,"|0,1>","|3,0>",0.0
0.5,0.38,avoided,8,10,"|1,2>","|5,0>",0.014974544028348191
0.5,0.3917639145245826,crossing,2,5,"|0,1>","|2,1>",0.0
0.5,0.40581395678434473,crossing,6,9,"|0,2>","|3,1>",0.0
0.5,0.41000000000000003,avoided,8,10,"|1,2>","|5,0>",0.016333911426457348
